,TotDepth,widthRS,lengthTotal,G,T_K,SPM,vflow
min,1.0,5.0,0.1,1.0,273.15,1.0,0.2
max,10.0,500.0,10.0,100.0,308.15,2000.0,2.0
,TotDepth,widthRS,lengthTotal,G,T_K,SPM,vflow
1,1.01318359375,191.35009765625,4.532763671875,49.19482421875,292.64951171875,1688.63232421875,0.63505859375
2,6.28662109375,191.35009765625,4.532763671875,49.19482421875,292.64951171875,1688.63232421875,0.63505859375
3,1.01318359375,349.90478515625,4.532763671875,49.19482421875,292.64951171875,1688.63232421875,0.63505859375
4,1.01318359375,191.35009765625,6.746728515625,49.19482421875,292.64951171875,1688.63232421875,0.63505859375
5,1.01318359375,191.35009765625,4.532763671875,82.35595703125,292.64951171875,1688.63232421875,0.63505859375
6,1.01318359375,191.35009765625,4.532763671875,49.19482421875,305.39853515625,1688.63232421875,0.63505859375
7,1.01318359375,191.35009765625,4.532763671875,49.19482421875,292.64951171875,1413.37939453125,0.63505859375
8,1.01318359375,191.35009765625,4.532763671875,49.19482421875,292.64951171875,1688.63232421875,0.80908203125
9,1.01318359375,349.90478515625,6.746728515625,82.35595703125,305.39853515625,1413.37939453125,0.80908203125
10,6.28662109375,191.35009765625,6.746728515625,82.35595703125,305.39853515625,1413.37939453125,0.80908203125
11,6.28662109375,349.90478515625,4.532763671875,82.35595703125,305.39853515625,1413.37939453125,0.80908203125
12,6.28662109375,349.90478515625,6.746728515625,49.19482421875,305.39853515625,1413.37939453125,0.80908203125
13,6.28662109375,349.90478515625,6.746728515625,82.35595703125,292.64951171875,1413.37939453125,0.80908203125
14,6.28662109375,349.90478515625,6.746728515625,82.35595703125,305.39853515625,1688.63232421875,0.80908203125
15,6.28662109375,349.90478515625,6.746728515625,82.35595703125,305.39853515625,1413.37939453125,0.63505859375
16,6.28662109375,349.90478515625,6.746728515625,82.35595703125,305.39853515625,1413.37939453125,0.80908203125
17,5.51318359375,438.85009765625,9.482763671875,98.69482421875,275.14951171875,689.13232421875,1.53505859375
18,1.78662109375,438.85009765625,9.482763671875,98.69482421875,275.14951171875,689.13232421875,1.53505859375
19,5.51318359375,102.40478515625,9.482763671875,98.69482421875,275.14951171875,689.13232421875,1.53505859375
20,5.51318359375,438.85009765625,1.7967285156250001,98.69482421875,275.14951171875,689.13232421875,1.53505859375
21,5.51318359375,438.85009765625,9.482763671875,32.85595703125,275.14951171875,689.13232421875,1.53505859375
22,5.51318359375,438.85009765625,9.482763671875,98.69482421875,287.89853515625,689.13232421875,1.53505859375
23,5.51318359375,438.85009765625,9.482763671875,98.69482421875,275.14951171875,413.87939453125,1.53505859375
24,5.51318359375,438.85009765625,9.482763671875,98.69482421875,275.14951171875,689.13232421875,1.70908203125
25,5.51318359375,102.40478515625,1.7967285156250001,32.85595703125,287.89853515625,413.87939453125,1.70908203125
26,1.78662109375,438.85009765625,1.7967285156250001,32.85595703125,287.89853515625,413.87939453125,1.70908203125
27,1.78662109375,102.40478515625,9.482763671875,32.85595703125,287.89853515625,413.87939453125,1.70908203125
28,1.78662109375,102.40478515625,1.7967285156250001,98.69482421875,287.89853515625,413.87939453125,1.70908203125
29,1.78662109375,102.40478515625,1.7967285156250001,32.85595703125,275.14951171875,413.87939453125,1.70908203125
30,1.78662109375,102.40478515625,1.7967285156250001,32.85595703125,287.89853515625,689.13232421875,1.70908203125
31,1.78662109375,102.40478515625,1.7967285156250001,32.85595703125,287.89853515625,413.87939453125,1.53505859375
32,1.78662109375,102.40478515625,1.7967285156250001,32.85595703125,287.89853515625,413.87939453125,1.70908203125
33,7.76318359375,67.60009765625,2.057763671875,24.44482421875,283.89951171875,189.38232421875,1.0850585937500001
34,4.03662109375,67.60009765625,2.057763671875,24.44482421875,283.89951171875,189.38232421875,1.0850585937500001
35,7.76318359375,226.15478515625,2.057763671875,24.44482421875,283.89951171875,189.38232421875,1.0850585937500001
36,7.76318359375,67.60009765625,4.271728515625,24.44482421875,283.89951171875,189.38232421875,1.0850585937500001
37,7.76318359375,67.60009765625,2.057763671875,8.10595703125,283.89951171875,189.38232421875,1.0850585937500001
38,7.76318359375,67.60009765625,2.057763671875,24.44482421875,279.14853515625,189.38232421875,1.0850585937500001
39,7.76318359375,67.60009765625,2.057763671875,24.44482421875,283.89951171875,1913.12939453125,1.0850585937500001
40,7.76318359375,67.60009765625,2.057763671875,24.44482421875,283.89951171875,189.38232421875,0.35908203125000004
41,7.76318359375,226.15478515625,4.271728515625,8.10595703125,279.14853515625,1913.12939453125,0.35908203125000004
42,4.03662109375,67.60009765625,4.271728515625,8.10595703125,279.14853515625,1913.12939453125,0.35908203125000004
43,4.03662109375,226.15478515625,2.057763671875,8.10595703125,279.14853515625,1913.12939453125,0.35908203125000004
